Term	Overlap	P.value	Adjusted.P.value	Gene_count	Gene_ratio	Genes
Essential Hypertension	34/278	2.25807564194999e-06	0.000118124452981688	34	0.122302158273381	CALCRL;NPR1;NPR3;NEDD4L;LPL;C4BPA;ADRB1;HSD17B6;ADRB2;SULT1A1;HPGDS;ALDH2;GJA5;LEPR;S100A12;OLR1;LDLR;KL;KCNJ5;EDN1;ACE;GPX3;SOD3;TGFBR2;APLN;SELP;IL6;NR4A3;CAT;AGTR1;HLA-DPB1;PPARG;AGTR2;HLA-DRB1
Reperfusion Injury	19/110	2.83795837449998e-06	0.000147281030244884	19	0.172727272727273	AOC3;EGR1;EDN1;WNT3A;CAV1;CYBB;VEGFD;FOS;CXCL2;IL6;SLPI;ALOX5;CAT;ID3;PPARG;CD36;TLR4;ATF3;HBEGF
Pre-Eclampsia	23/152	2.87233738765904e-06	0.000147891450219704	23	0.151315789473684	CPB2;EDN1;ACE;VWF;HBA2;ADRB2;HBA1;CLU;APLN;SELP;THBD;IL6;FABP4;LEPR;AGTR1;OLR1;PPARG;PDE5A;AGTR2;TEK;SYNPO;TLR4;ENG
Hamman-Rich syndrome	30/233	3.08976851900789e-06	0.000157843721451505	30	0.128755364806867	CFD;CEBPA;CSF3;SERPINA1;SFTPA2;GATA6;PDGFB;AGER;CXCL2;ALOX5;CXCR2;CD34;IL33;EDN1;FOXF1;DAPK2;ABCA3;SFTPC;CAV1;VEGFD;SOD3;DCN;IL6;NR4A3;CAT;S100A4;SFTPA1;UTRN;HLA-DRB1;FOXA2
Congestive heart failure	77/884	3.18833030404834e-06	0.000161616215954823	77	0.08710407239819	CSF3;ARRB1;CXCL2;CX3CL1;SLC6A4;EDNRB;ALDH2;PDK4;ANKRD1;OLR1;TIMP3;CD36;VSIG4;SGCG;EDN1;SEMA6A;MME;VWF;MIR23A;DAPK2;CYBB;HBA2;LIFR;FOS;HBA1;KLF15;DCN;HLA-E;RBP4;ARC;MMRN1;CAT;AGTR1;PECAM1;CASQ2;PPARG;PDE5A;AGTR2;UTRN;TLR4;ATF3;ENG;ABCG2;CFD;CX3CR1;RAMP2;NPR1;ALOX15;ADRB1;HSD17B6;RETN;PTN;ADRB2;AGER;FBLN5;CNN1;DUOX1;GRK5;S1PR1;SPTBN1;KCNJ5;EGR1;ACE;ANGPT1;SOD3;HOPX;APLN;SELP;NR4A1;IL6;FABP4;DES;SCD;OGN;APOC1;GPD1L;NES
Diaphragmatic Hernia	14/64	3.30402132408697e-06	0.000166192272601574	14	0.21875	SFTPB;EDN1;ACE;SFTPC;GATA6;NDST1;IL6;EDNRB;AGTR1;SLIT3;SOX7;HOXA5;CFTR;FOXA2
Clubbing	7/15	3.99487974219001e-06	0.000199408539192218	7	0.466666666666667	ACVRL1;SFTPB;HPGD;SFTPC;SLCO2A1;CFTR;ENG
Pancreatic Ductal Adenocarcinoma	64/701	4.94205896705462e-06	0.000244819118072501	64	0.0912981455064194	ACVRL1;ROBO4;CLIC3;HHIP;RASGRF1;IHH;CX3CL1;SOX18;TIMP3;CAMP;MME;DUSP1;MIR23A;MIR27A;TGFBR2;SLPI;PEAK1;AGTR1;PECAM1;BTK;SPARCL1;PPARG;S100A4;AGTR2;NUPR1;TLR4;CFTR;ABCG1;ABCG2;CX3CR1;CEBPA;SLC22A3;CSTA;EPAS1;GATA6;NEDD9;ADRB2;AGER;PLAC8;WIF1;CXCR2;SLIT2;LDLR;CYB5A;CADM1;CAV1;TNFSF13;VEGFD;KLF4;TBX4;KLK10;KLF6;BMP2;IL6;FABP5;FXYD3;DLC1;APOC1;ALOX5AP;FGFR4;NES;FERMT2;FGFR2;FOXA2
Renal Cell Carcinoma	106/1348	5.27910409127415e-06	0.000259549335735652	106	0.0786350148367952	FAM107A;CLU;AQP1;HPGDS;DACH1;EDNRB;HLA-DOA;SLC34A2;SEMA6A;DAPK1;MIR27A;MIRLET7D;PGC;DKK2;ARC;SLPI;SFRP5;SCNN1B;COL4A3;AGTR1;S100A4;MYL9;ABCG2;SLC22A3;EPAS1;FBLN1;NDRG2;PRKCZ;PCDH17;SLC9A3R2;PDZD2;ALDH3B1;TPPP;KL;EGR1;CAV2;WNT3A;CAV1;PPBP;NR0B2;BMP6;NR4A1;BMP2;IL6;FGFR4;HLA-DRB1;FGFR2;ACVRL1;ROBO4;MIR34C;LRRK2;RASGRF1;PTH1R;HIF3A;VMO1;FCGR3A;CA2;CA4;MRC1;TIMP3;SOSTDC1;CD36;CD34;EDN1;MME;VWF;DUSP1;MIR23A;GPX3;DCN;TGFBR2;TGFBR3;ALDH1A1;PECAM1;PPARG;GAS6;CRYAB;ENG;RBMS3;KANK2;PTGER4;AHNAK;NEDD9;RETN;WIF1;CXCR2;GPC3;SLIT2;RXRG;LDLR;BCHE;ANGPT4;CDKN2B;ANGPT1;SUSD2;WNT7A;VEGFD;KLF4;KLK10;KLK11;DES;AADAC;DLC1;MGP;TEK;CDO1
Thyroid Neoplasm	48/476	5.7682011598844e-06	0.000281479607346896	48	0.100840336134454	ITIH5;SHC3;HPGD;NOTCH4;PDGFB;HBB;AQP4;PTH1R;NDRG2;CLU;CST6;DUOX1;CCND2;ADGRE5;ABI3BP;GPC3;TIMP3;METTL7A;PTGDS;RXRG;EGR1;CBX7;CDKN2B;SEMA6A;GPX3;PRKCE;TIE1;VEGFD;FOS;SSTR1;FLI1;DCN;TGFBR2;SELP;IL6;MMRN1;SCD;ID1;ID3;PPARG;S100A4;PDE5A;NUPR1;FGFR4;NES;FGFR2;FOXA2;ABCG2
Arteriopathic disease	14/67	5.85588484026074e-06	0.000281556110076948	14	0.208955223880597	EDN1;CPB2;CDKN2B;ACE;VWF;GPX3;CAV1;SELP;HPGDS;MMRN1;GJA4;AGTR1;S100A4;MYH11
Meningococcal Infections	14/67	5.85588484026074e-06	0.000281556110076948	14	0.208955223880597	CFD;CPB2;ACE;SFTPA2;SLC11A1;SFTPD;ADRB1;CFP;MYO16-AS1;C7;SERPING1;SFTPA1;TLR4;CES1
Alzheimer Disease, Late Onset	31/253	6.00942033862581e-06	0.000286829194118789	31	0.122529644268775	SYNM;MAOB;CELF2;NEDD9;CLU;SLC6A4;HPGDS;ALDH2;DPYSL2;ALOX5;LEPR;OLR1;A2M;LDLR;EGR1;BCHE;HLA-DRB5;ACE;MME;DAPK1;DHCR24;RBP4;ARC;IL6;TYROBP;CAT;APOC1;HLA-DPB1;PPARG;TLR4;JCAD
Aortic Aneurysm	17/96	6.61669059965594e-06	0.000312720739998931	17	0.177083333333333	AOC3;EDN1;CDKN2B;ACE;RETN;KLF4;KLF15;FBLN5;TGFBR2;CDH5;IL6;ALOX5;PDPN;AGTR1;S100A12;MYH11;TLR4
Adult onset asthma	5/7	6.64752758217639e-06	0.000312720739998931	5	0.714285714285714	CAT;SCGB1A1;HLA-DPB1;CDHR3;ADRB2
Malignant neoplasm of pancreas	136/1846	7.09164490432069e-06	0.000331230471638235	136	0.0736728060671723	SEMA5A;CSF3;CD83;HHIP;ICAM2;IHH;CLU;CDH5;HPGDS;ZFP36;EFEMP1;CCND2;SLCO2B1;HLA-DOA;ROS1;GABARAPL1;SEMA6A;DAPK2;LMO2;CYBB;MIR27A;RNASE1;CLDN5;AGTR1;BTK;SPARCL1;MAL;S100A4;AGTR2;CARD16;NUPR1;UTRN;ATF3;S100A8;CFTR;CD101;ABCG2;SLC22A3;CALCRL;EPAS1;ALOX15;GATA6;FPR2;ADRB2;NDRG2;PRKCZ;AGER;SULT1A1;SLC9A3R2;PLAC8;KL;EGR1;CBX7;JUND;CADM1;CAV1;HOPX;SELP;NR4A1;BMP2;IL6;RGCC;FXYD3;ID1;CYP2B7P;FGFR4;NES;FERMT2;HLA-DRB1;FGFR2;ACVRL1;PIGR;SERPINA1;CELF2;RASGRF1;THBD;FCGR3A;ALDH2;ADAMTS1;MRC1;RSPO2;CTSH;ADAMTS8;CD34;MME;DUSP1;MIR23A;SFTPD;FOS;SSTR1;DCN;TGFBR2;MMRN1;PEAK1;CRY2;CAT;ALDH1A1;PECAM1;CLDN18;TLR8;PPARG;GAS6;TLR4;JDP2;ENG;RBMS3;KANK2;ITIH5;CX3CR1;PTGER4;CEBPA;RAMP3;HPGD;ADH1B;NEDD9;WIF1;ALOX5;PDPN;CXCR2;GPC3;SLIT2;CYB5A;IL33;CDKN2B;F10;ANGPT1;SCTR;VEGFD;KLF4;PTPN13;SOD3;KLF2;TBX2;APOC1;FOSB;FOXA2
tumor vasculature	20/129	8.64578575907339e-06	0.000400955979280716	20	0.155038759689922	SEMA6A;ANGPT1;CNTN6;NTN4;DHCR24;CLEC14A;PTN;SELP;RCAN1;IL6;EDNRB;DES;MRC1;CXCR2;PECAM1;TEK;NES;CD34;ABCG2;ENG
Hereditary hemorrhagic telangiectasia	9/29	9.08279899075329e-06	0.000418256497186872	9	0.310344827586207	ACVRL1;THBD;IL6;SLPI;SOX18;FOXF1;MIR27A;TEK;ENG
Aortic Valve Stenosis	20/130	9.73505909429076e-06	0.000442944416636309	20	0.153846153846154	EDN1;ACE;JUND;MME;VWF;FOS;RETN;SMAD6;KLF15;ARHGAP31;MMRN1;PALMD;WIF1;ALOX5;OGN;ACP5;FOSB;PPARG;PDE5A;AGTR2
Fibroid Tumor	35/310	9.75439608435976e-06	0.000442944416636309	35	0.112903225806452	PPP1R15A;DPT;FBLN1;RXFP1;HPGDS;EDNRB;EFEMP1;GPER1;CD34;WASF3;EGR1;ANGPT4;EGR2;EDN1;ACE;VWF;ANGPT1;CAV1;TIE1;WNT7A;FOS;FGR;BMP2;IL6;NR4A3;DES;MMRN1;PECAM1;PPARG;S100A4;AGTR2;TEK;NES;ATF3;FERMT2
Plaque, Amyloid	29/235	1.03467843836968e-05	0.000466604297137885	29	0.123404255319149	SERPINA1;NFIX;MAOB;C5AR1;AQP4;CST6;CLU;AGER;GGTLC1;S100A12;A2M;LDLR;BCHE;ACE;SEMA6A;MME;VWF;PRKCE;SORBS1;LYZ;PTPN13;DCN;CYP27A1;IL6;SERPING1;PPARG;TLR4;S100A8;ABCG2
Glioblastoma Multiforme	73/854	1.10712817741916e-05	0.000495856928229035	73	0.085480093676815	HSPB8;AQP9;AQP4;ADARB1;CLU;NRGN;AQP1;CDH5;HPGDS;EFEMP1;DMBT1;ADGRE5;SOX18;ADAMTS1;GPER1;MRC1;ROS1;SEMA6A;MIR27A;EMP2;FOS;TGFBR2;CAT;COL4A3;ALDH1A1;PECAM1;PPARG;S100A4;PDE5A;ZMYND10;SLC27A3;GAS6;ATF3;ARHGEF6;ABCG2;RBMS3;CX3CR1;SLC22A3;NDRG4;CSTA;GYPC;EPAS1;RRAD;NOTCH4;SEMA3B;ALOX15;GATA6;NTN4;LTBP4;PRKCZ;DRAM1;ALOX5;TSPAN7;SLIT2;BCHE;ANGPT4;CBX7;CDKN2B;JUND;ANGPT1;FZD4;VEGFD;BMP2;IL6;KLF6;RGCC;SCGB3A1;FOSB;TACC1;TEK;FGFR4;NES;HLA-DRB1
Clubbed Fingers	8/23	1.11476584699623e-05	0.000495881215884921	8	0.347826086956522	HPGD;SFTPA2;ABCA3;SFTPC;SLCO2A1;PTH1R;SFTPA1;CFTR
Overweight	29/238	1.32177136568491e-05	0.000583990740554976	29	0.121848739495798	MAOA;PCSK9;LPL;ADRB2;RETN;SLC6A4;SGCE;SELENBP1;LEPR;OLR1;CD36;A2M;LDLR;EGR1;EDN1;ACE;PRG4;SLC51B;RBP4;IL6;CAT;CRY2;AGTR1;ATP13A4;FOSB;PPARG;AGRP;TLR4;ABCG2
Muscular Dystrophy, Duchenne	25/190	1.37551442171747e-05	0.000601323358059063	25	0.131578947368421	MAOA;FHL1;LTBP4;AQP4;AQP1;HPGDS;SGCA;TIMP3;SGCG;ACE;ANGPT1;GPX3;TRPV2;CYBB;WNT7A;DCN;HLA-E;TGFBR2;IL6;F8;TPPP3;ERG;UTRN;TLR4;PLA1A
Aortic Valve Insufficiency	27/214	1.37939293024713e-05	0.000601323358059063	27	0.126168224299065	SLC22A3;PROS1;TMPRSS2;ADRB2;GATA2;NDRG2;CLU;HPGDS;CAMK2N1;MYH11;ROS1;EGR2;EDN1;ACE;JUND;WFS1;CAV1;CYBB;FOS;SMAD6;TGFBR2;FGR;IL6;CAT;FOSB;ERG;GAS6
Kidney Failure, Chronic	44/437	1.45514450493738e-05	0.000630009165690534	44	0.100686498855835	CX3CR1;PTGER4;SERPINA1;PLA2G1B;LPL;ADRB2;RETN;AFF3;CLU;AGER;SCEL;ZFP36;FCGR3A;C6;ALOX5;CXCR2;SLC19A3;OLR1;LDLR;APOL3;KL;MSR1;EDN1;ACE;VWF;SEMA6D;CAV1;TRPV2;CYBB;FRMD3;IL6;COL4A4;MGP;SCGB1A1;COL4A3;CAT;AGTR1;PPARG;S100A4;AGTR2;TLR4;HLA-DRB1;ABCG1;HBEGF
Colon Carcinoma	149/2091	1.46446541038326e-05	0.000630009165690534	149	0.0712577714012434	CSF3;VIPR1;HHIP;PROS1;CXCL17;PRF1;IHH;CLU;AQP1;HPGDS;ZFP36;DMBT1;SOX17;DPYSL2;LEPR;PDK4;HLA-DOA;PTGDS;ROS1;SEMA6A;CYBB;MIR27A;LIFR;HLA-E;ARC;SLPI;COL4A3;SELENOP;ANOS1;SPARCL1;S100A4;ATF3;CFTR;ABCG2;SLC22A3;EPAS1;RRAD;ALOX15;GATA6;PLA2G3;FBLN1;FPR2;NDRG2;CFP;PRKCZ;AGER;SULT1A1;SLC9A3R2;HCAR2;PLAC8;GRK5;TPPP;SPTBN1;KL;EGR1;CBX7;JUND;ACE;GADD45B;WNT3A;TNFSF12;CAV1;PPBP;NR0B2;FLI1;SELP;NR4A1;BMP2;IL6;RGCC;ALPP;FGFR4;FERMT2;HLA-DRB1;FGFR2;PIGR;MIR34C;CITED2;CELF2;MS4A8;FHL1;PTPRM;CXCL3;CXCL2;SPN;FCGR3A;CA2;ADAMTSL3;MRC1;TIMP3;SOSTDC1;CD36;RSPO1;SGCG;EDN1;MME;VWF;MIR23A;GPX3;FOS;DCN;TGFBR2;TGFBR3;HCK;GPRC5A;B3GNT8;MMRN1;CRY2;CAT;PECAM1;PPARG;FBP1;TLR4;ENG;HBEGF;RBMS3;KANK2;PTGER4;CEBPA;HPGD;PLA2G1B;NEDD9;RETN;PTN;CLEC3B;GPA33;WIF1;ALOX5;CXCR2;RXRG;LDLR;WASF3;SASH1;IL33;BCHE;COLCA1;ANGPT1;CABLES1;VEGFD;SORBS1;KLF4;PTPN13;TBX3;SCD;DLC1;FOSB;TEK;LIMS2;FOXA2
Septic Shock	10/38	1.48141374548004e-05	0.000633134933444052	10	0.263157894736842	CPB2;CSF3;EDN1;IL6;ANGPT1;VWF;C5AR1;HLA-DRA;TLR4;AQP1
Amyloidosis	71/833	1.60899432778956e-05	0.000683195708403634	71	0.085234093637455	SERPINA1;HSPB6;NCF2;LRRK2;HSPB8;CLU;TREM1;NRGN;PHYHD1;OLR1;CD36;ROS1;EDN1;SEMA6A;MYOC;MME;VWF;SFTPC;PRKCE;DAPK2;CYBB;LIFR;UPK3B;DCN;RBP4;ARC;CAT;AGTR1;PPARG;PDE5A;UTRN;CRYAB;TLR4;S100A8;ABCG1;CX3CR1;PTGER4;CEBPA;NFIX;MAOB;PLA2G1B;NOTCH4;C5AR1;FPR1;LPL;FPR2;NLRC4;CST6;AGER;RRAS;ALOX5;CXCR2;S100A12;TPPP;APBB1;A2M;LDLR;AOC3;EGR1;BCHE;ACE;ODAM;CAV1;DHCR24;LYZ;BMP6;RCAN1;IL6;DES;SCD;HLA-DRB1
Lupus Erythematosus, Systemic	89/1113	1.67244697201893e-05	0.00070410853378149	89	0.0799640610961366	SPI1;CD83;NCF2;LRRK2;RTKN2;PRF1;AQP4;ADARB1;ITGAL;CLU;TREM1;OASL;GGTLC1;THBD;HPGDS;FCGR3A;MRC1;LEPR;CD36;CD34;CAMP;TNS1;EDN1;EGFL7;FCER1G;SEMA6A;KLF13;VWF;ANXA3;SFTPD;CYBB;FOS;UPK3B;TYROBP;CAT;BTK;PECAM1;SERPING1;TLR8;PPARG;PRKCQ;GAS6;TLR4;DNASE1L3;S100A8;ENG;HLA-DQB1;RBMS3;C1QB;C1QA;TNXB;PLA2G1B;NOTCH4;FPR1;RETN;NLRC4;C2;SOCS2;C6;DRAM1;SCUBE1;CXCR2;S1PR1;LDLR;BCHE;HLA-DRB5;EGR2;JUND;ACE;CAVIN2;TNFSF12;TNFSF13;SCD5;LYZ;NR0B2;FLI1;SELP;IL6;FAM167A;SCGB1A1;ALOX5AP;HLA-DPB1;HLA-DRA;FOSB;SIGLEC1;IL7R;HLA-DRB1;ADGRL2;C1QC
Meningioma, benign, no ICD-O subtype	29/241	1.67978179033358e-05	0.00070410853378149	29	0.120331950207469	PTGER4;CSF3;PLA2G1B;PDGFB;C4BPA;PRELP;NDRG2;HPGDS;ALOX5;LEPR;TIMP3;SOSTDC1;PTGDS;CD34;EDN1;CDKN2B;FCER1G;CADM1;DAPK1;FOS;SOD3;IL6;DLC1;OGN;FGFR4;TLR4;HLA-DRB1;HLA-DQB1;RBMS3
Refractory anemia with excess blasts in transformation (clinical)	7/18	1.72546887711654e-05	0.000718652292195226	7	0.388888888888889	SPN;CDKN2B;CSF3;IL6;DAPK1;CAT;CD34
Pulmonary Alveolar Proteinosis	9/32	2.21457777848485e-05	0.000916526841361546	9	0.28125	SFTPB;SLC7A7;DMBT1;ABCA3;SFTPC;SFTPD;PPARG;SFTPA1;ABCG1
Cyanosis	8/25	2.24422935154277e-05	0.000922956964134476	8	0.32	ACVRL1;CYB5A;SFTPB;ALDH2;SFTPC;HBB;SOSTDC1;ENG
Ulcer	24/184	2.35033874836196e-05	0.000960554067221177	24	0.130434782608696	EGR1;IL33;EGFL7;CDKN2B;MME;NPR1;PDGFB;ADRB2;LYZ;PGC;FLI1;TGFBR2;IL6;FCGR3A;FABP4;DMBT1;SLCO2A1;CAT;PECAM1;TIMP3;TEK;TLR4;S100A8;HLA-DQB1
Pneumonia, Bacterial	10/40	2.42010456765849e-05	0.000982923215398686	10	0.25	SFTPB;CSF3;IL6;SFTPC;PDPN;SFTPD;CAT;PECAM1;SFTPA1;CXCL2
Pancreatic Neoplasm	59/665	2.68928145128931e-05	0.00108044221110778	59	0.0887218045112782	SEMA5A;ACVRL1;CSF3;HHIP;IHH;PTH1R;EFEMP1;ALDH2;CA2;MRC1;CD34;SEMA6A;MME;DUSP1;MIR27A;SSTR1;DCN;TGFBR2;TGFBR3;GPRC5A;SLPI;MMRN1;SFRP5;ALDH1A1;SPARCL1;PPARG;S100A4;S100A8;ENG;RBMS3;CEBPA;NOTCH4;ALOX15;GATA6;PDGFB;PTN;NDRG2;PRKCZ;CST6;AGER;PLAC8;ALOX5;CXCR2;SLIT2;LDLR;CDKN2B;CAV1;SCTR;VEGFD;KLF4;LYVE1;SELP;NR4A1;IL6;FXYD3;APOC1;ID1;NES;FGFR2
Idiopathic Pulmonary Fibrosis	39/379	2.70391507697439e-05	0.00108044221110778	39	0.102902374670185	SLC22A3;SFTPA2;GATA6;PDGFB;FPR2;AGER;ALOX5;CXCR2;TIMP3;CD36;CD34;ROS1;EGR1;MSR1;SFTPB;IL33;EDN1;FOXF1;DAPK2;ABCA3;SFTPC;CAV1;SFTPD;VEGFD;SOD3;DCN;TGFBR2;IL6;NR4A3;MMRN1;AGTR1;MMP19;S100A4;AGTR2;SFTPA1;UTRN;CRYAB;HLA-DRB1;FOXA2
Nephritis	22/162	2.7097801287915e-05	0.00108044221110778	22	0.135802469135802	EDN1;ACE;ANGPT1;CAV1;ALOX15;PDGFB;SMAD6;ITGAL;TREM1;FLI1;TGFBR2;FCGR3A;CCND2;COL4A4;COL4A3;CXCR2;SCGB1A1;AGTR1;CD34;DNASE1L3;HLA-DRB1;HLA-DQB1
Impaired glucose tolerance	35/326	2.86672944531135e-05	0.00113609356623581	35	0.107361963190184	ADH1B;PLA2G1B;AQP9;PCSK9;LPL;ADRB2;RETN;PRKCZ;AGER;PLAC8;ALDH2;C1QTNF7;GPER1;FFAR4;LEPR;OLR1;CD36;MSR1;ACE;WFS1;CAV1;HBA2;HBA1;PGC;RBP4;IL6;SCD;SFRP5;AGTR1;PPARG;AGRP;NUPR1;GAS6;TLR4;HLA-DQB1
leukemia	138/1941	3.53348858292386e-05	0.00139189649661079	138	0.071097372488408	CSF3;SPI1;CSF3R;PROS1;AQP9;PRF1;C4BPA;HPGDS;ZFP36;CCND2;DACH1;EDNRB;LEPR;ROPN1L;ROS1;SOX7;HOXA5;TNS1;SEMA6A;CD93;DAPK1;LMO2;CYBB;MIR27A;LIFR;CLDN5;DOK2;RBP2;FEZ1;SFRP5;BTK;MAL;S100A4;ERG;S100A8;CFTR;CES1;ABCG2;EPAS1;NOTCH4;ALOX15;PDGFB;ADRB2;GATA2;PRKCZ;RASGRP4;SOCS2;MYH11;TPPP;MSR1;EGR1;JUND;ACE;WNT3A;ZBTB16;CAV1;TNFSF13;PRG4;PPBP;LYZ;NR0B2;FLI1;BMP6;SELP;RCAN1;NR4A1;IL6;RGCC;NR4A3;ID1;ID4;SCGB3A1;ID3;IL7R;FGFR4;HLA-DRB1;FGFR2;ROBO4;MIR34C;RASGRF1;ITGAL;AFF3;GPER1;MRC1;FCER1A;CD37;CD36;CD34;CAMP;CD52;MME;DUSP1;MIR23A;GPX3;HBA2;FOS;HBA1;TGFBR2;GPRC5A;TAL1;CAT;IL3RA;ALDH1A1;PECAM1;PPARG;GAS6;TLR4;ANGPTL1;JDP2;RBMS3;PTGER4;CEBPA;SELPLG;HLF;NEDD9;HSD17B13;HSD17B6;PRAM1;IL1RL1;DUOX1;WIF1;ALOX5;SLIT2;LDLR;BCHE;CDKN2B;TIE1;SCD5;WNT7A;VEGFD;KLF4;PTPN13;KLF2;HLA-DPB1;MNDA;SIGLEC1;TEK;FOLR1
Epithelial ovarian cancer	101/1329	3.59165525876202e-05	0.00140633734952364	101	0.0759969902182092	CSF3;CSF3R;GMFG;FRY;CLU;AQP1;CDH5;HPGDS;EFEMP1;CCND2;LAMP3;ROS1;SOX7;SCARA3;SEMA6A;DAPK1;MIR27A;DKK2;SLPI;AGTR1;MAL;S100A4;ABCG2;SLC22A3;CALCRL;GYPC;ALOX15;GATA2;AGER;FBLN5;KL;EGR1;NAPSA;TNFSF12;CAV1;BMP2;IL6;ID1;FGFR4;ITM2A;HLA-DRB1;FGFR2;MIR34C;TCF21;ARRB1;FHL5;CX3CL1;THBD;FCGR3A;ACOXL;ALDH2;HYAL1;GPER1;MRC1;RSPO1;CD34;SGCG;EDN1;DUSP1;FOS;TGFBR2;CAT;ALDH1A1;PECAM1;PPARG;ZMYND10;TLR4;ENG;HBEGF;RBMS3;CX3CR1;SELPLG;NFIX;PLA2G1B;LAMA3;NEDD9;HSD17B13;RETN;PTN;CAMK2N1;PDPN;CXCR2;MGAT3;GPC3;AGR3;STOM;WASF3;IL33;CDKN2B;ANGPT1;TIE1;SORBS1;KLK10;KLK11;KLF6;VEPH1;DLC1;FOSB;TEK;FOLR3;FOLR1
Mild hereditary factor VIII deficiency disease	5/9	3.65863121992796e-05	0.00142403509208982	5	0.555555555555556	F8;VWF;HLA-DRA;CACNA2D2;HLA-DRB1
Angioedema	6/14	3.69645287415954e-05	0.00143024291977096	6	0.428571428571429	ABI3BP;HLA-DPB1;SERPING1;DNASE1L3;HLA-DRB1;HLA-DQB1
Malaria	45/469	3.8511665003954e-05	0.0014813398674168	45	0.0959488272921109	GYPC;ADH1B;GYPE;HBB;PCSK9;AQP4;HSD17B6;ADRB2;ITGAL;CLU;THBD;FCGR3A;LAMP3;SOSTDC1;ROPN1L;TPPP;CD36;LDLR;SGCG;EDN1;ACE;F10;ANGPT1;SLC11A1;CYBB;HBA2;FOS;HBA1;UPK3B;SOD3;IL6;ADCY9;RBP2;CAT;PECAM1;MAL;PPARG;AGRP;ERG;ACKR1;IL7R;TLR4;HLA-DRB1;ABCG2;RBMS3
Colorectal Cancer	216/3298	3.98193329145789e-05	0.00152268197618966	216	0.0654942389326865	VIPR1;HHIP;PRF1;EDNRB;SOX17;DPYSL2;PTGDS;SOX7;HOXA5;TNS1;UNC13B;DAPK1;STARD8;PRKCE;DKK2;HLA-E;ARC;SFRP5;ANOS1;SPARCL1;ATF3;CFTR;SLC22A3;EPAS1;GATA6;FPR1;PLA2G3;GATA2;PRKCZ;PCDH17;SULT1A1;SPTBN1;EGR1;STARD13;JUND;AFAP1L1;ACE;CADM1;GADD45B;FOXF1;FZD4;ABCA3;TNFSF13;TINCR;ABCA8;PPBP;NR0B2;ALOX15B;FXYD3;ID1;ID4;FERMT2;HLA-DRB1;CFAP77;SERPINA1;SLC6A4;ADAMTSL3;MMP28;MRC1;RSPO2;ANKRD1;CTSH;TIMP3;SOSTDC1;CD36;CD34;EDN1;MME;DUSP1;FOS;GPRC5A;PPARG;CRYAB;TLR4;DNASE1L3;ANGPTL1;ENG;HBEGF;PTGER4;RAMP3;MYRF;ADH1B;NEDD9;PTN;WIF1;ALOX5;CXCR2;LDLR;AOC3;IL33;CDKN2B;COLCA1;CAVIN1;ODAM;SCTR;VEGFD;SORBS1;KLK10;LYVE1;AADAC;DLC1;FOSB;FCN1;CSF3R;PROS1;IHH;FRY;CLU;CDH5;HPGDS;TUBB6;EFEMP1;CCND2;DACH1;DMBT1;PEBP4;LEPR;SLC39A8;MACROD2;ROS1;GUCY1A2;SEMA6A;CD93;SCARA5;MIR27A;LIFR;LMO7;PGC;FRMD3;SCNN1G;SCNN1B;SLCO2A1;SELENOP;S100A4;ERG;NUPR1;S100A8;ABCG1;ABCG2;NDRG4;SLC1A1;ALOX15;LTBP4;ADRB2;NDRG2;AGER;SOCS2;CPAMD8;MYH11;KL;CBX7;CAV2;WNT3A;ZBTB16;CAV1;CYBRD1;CORO2B;BMP6;RCAN1;NR4A1;BMP2;IL6;HLA-DRA;IL7R;FGFR4;FGFR2;ST6GALNAC2;MIR34C;HSPB6;TREM1;SPN;SGCE;HK3;FCGR3A;ADGRE5;ALDH2;GRASP;SGCG;MIR23A;GPX3;HTR3C;DCN;TGFBR2;MMRN1;CRY2;MMRN2;ALDH1A1;PECAM1;PDE5A;RBMS3;HPGD;PLA2G1B;HSD17B13;RETN;THSD1;SELENBP1;PDLIM2;ATOH8;SLIT3;SLIT2;WASF3;PPP1R14A;ANGPT1;TIE1;CABLES1;KLF4;PTPN13;TBX3;KLF6;DES;SCD;MGP;KLF9;TEK;CDO1;FOLR1
Vascular anomaly	8/27	4.20465199422647e-05	0.00159850112733994	8	0.296296296296296	ACVRL1;EDN1;TIE1;PECAM1;ADRB1;TEK;NES;ENG
AURAL ATRESIA, CONGENITAL	12/60	4.2765226704289e-05	0.00161642669028524	12	0.2	AOC3;BCHE;IL33;IL6;ACE;MME;HSPB8;ALOX5;OLR1;A2M;CLU;HLA-E
